Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
165617,75587682,G,19.2892,-4.21208,-0.651623,18.8121,4.26219,2.19046,-2.98811,-1,G,9.82439,4.34394,-0.473505,8.79849,4.369669999999999,1.44967,-0.108575,1,9.16361
165617,74452546,G,12.0723,-3.73219,2.51036,-11.2026,4.4979,-1.6437400000000002,2.54948,-1,G,10.4401,3.3546300000000002,-3.4202199999999996,-9.27537,4.79076,-1.41468,-0.795079,1,9.29997
165617,74949533,G,10.1639,3.06007,3.51186,-9.03302,4.65802,-1.4161299999999999,0.854036,1,G,4.01316,-1.9435099999999998,-3.14969,-1.54807,3.70105,-0.406952,-2.1236599999999997,-1,9.362169999999999
165617,74582674,G,4.55234,2.13846,3.9901199999999997,0.467524,4.52704,0.103091,1.07881,-1,G,4.94698,-1.9290200000000002,-3.82159,2.47704,4.28085,0.550417,-2.03825,1,9.02743
165617,74763345,G,6.60593,-4.73726,2.16181,-4.06349,5.2072199999999995,-0.7172569999999999,2.71348,-1,G,5.0502400000000005,3.5529699999999997,-2.3339,-2.72452,4.25097,-0.603594,-0.5812,1,9.39983
165617,75655550,G,8.55343,-1.16439,-7.737610000000001,3.45306,7.824730000000001,0.42810299999999996,-1.72016,1,G,15.5005,9.95,-9.48521,7.161160000000001,13.7467,0.49986,-0.761488,-1,9.59775
165617,75283124,G,9.31889,2.23509,0.874926,9.00385,2.40023,2.03254,0.373114,-1,T,3.6816,-1.89188,-3.1559,0.06403740000000001,3.67953,0.0174028,-2.11083,1,9.02582
165617,75147032,G,6.45852,2.64834,3.07194,5.02502,4.0559199999999995,1.0406600000000001,0.859316,-1,G,8.893419999999999,-4.361190000000001,-3.6692400000000003,6.82631,5.69942,1.01451,-2.44215,1,9.588410000000001
165617,75780123,G,6.130319999999999,-0.0618615,-5.3983099999999995,-2.90243,5.39866,-0.514605,-1.58226,1,G,5.078790000000001,-1.11635,4.03043,-2.87964,4.182180000000001,-0.643263,1.841,-1,9.431460000000001
165617,76495055,G,6.01244,4.36137,-2.88021,2.97004,5.22658,0.541416,-0.583645,-1,G,4.20519,-3.81008,1.2091100000000001,1.30146,3.9973300000000003,0.320088,2.8343,1,9.113610000000001
165617,75969579,G,27.0782,2.57735,-5.61682,26.3633,6.17992,2.15728,-1.1406,-1,G,6.31839,0.462658,3.16066,5.450419999999999,3.19434,1.304,1.42545,1,9.37773
165617,76504418,G,6.381419999999999,-5.441669999999999,-1.3736700000000002,-3.03523,5.612369999999999,-0.517412,-2.89432,-1,G,4.5205400000000004,4.00625,0.5185350000000001,-2.02612,4.03967,-0.48260299999999995,0.128716,1,9.51019
165617,76522106,G,9.85973,0.916143,2.78015,-9.414589999999999,2.9272,-1.8847,1.25247,-1,G,21.9247,-4.16156,-6.3868599999999995,-20.5565,7.62303,-1.7178799999999999,-2.1482799999999997,1,9.4043
165617,76108015,G,13.940999999999999,-2.75482,-2.67899,13.4005,3.84266,1.96223,-2.37015,1,G,4.372730000000001,1.65071,3.44253,2.12926,3.8178400000000003,0.5322279999999999,1.12368,-1,9.613339999999999
165617,76112983,G,6.36832,1.58199,3.3749800000000003,5.16247,3.72736,1.12925,1.13247,1,G,7.49437,-2.29737,-5.15378,4.931019999999999,5.64264,0.789329,-1.9901200000000001,-1,9.30696
165617,76431056,G,8.49463,-1.47515,4.24841,7.2057199999999995,4.49723,1.2501799999999998,1.905,1,G,6.02112,2.66574,-3.9143,3.7168300000000003,4.73581,0.7207819999999999,-0.9729200000000001,-1,9.48028
165617,76552704,G,5.015619999999999,-4.17735,2.50953,-1.1820700000000002,4.87319,-0.240248,2.6006299999999998,-1,G,4.4576,4.08471,-1.62544,0.729428,4.39624,0.165169,-0.378724,1,9.42055
165617,77773074,G,5.071940000000001,-3.3355099999999998,-2.9111,2.4725,4.4272,0.5328970000000001,-2.42403,-1,G,4.89728,3.5174800000000004,3.2164099999999998,1.11994,4.7663400000000005,0.23285799999999998,0.740717,1,9.29265
165617,78898080,G,5.52545,-0.961601,-3.90205,-3.7906199999999997,4.01879,-0.840651,-1.8124200000000001,1,G,4.53976,2.03357,4.05742,-0.0117924,4.53851,-0.00259829,1.10619,-1,9.25618
165617,78652017,G,4.46178,-4.14012,-1.0306,-1.30135,4.26647,-0.300477,-2.89762,1,G,5.478940000000001,5.20297,1.42896,-0.9459489999999999,5.395630000000001,-0.174432,0.26803499999999997,-1,9.616610000000001
165617,78780921,G,6.00328,4.19787,-2.83276,-3.2220400000000002,5.06425,-0.599645,-0.593619,-1,G,4.2572,-3.8938900000000003,1.3246,-1.09344,4.11302,-0.262813,2.8137,1,9.18079
165617,78565836,G,22.5027,-15.6076,1.06548,-16.1749,15.6439,-0.905173,3.07343,-1,G,20.1566,-15.6169,-6.963889999999999,-10.6721,17.0993,-0.589403,-2.72214,1,9.44948
165617,78445323,G,6.03428,1.9622099999999998,-3.54834,-4.4677,4.02712,-0.951433,-1.06566,1,T,3.97341,-1.01536,-0.284877,3.8294599999999996,1.05456,2.0011799999999997,-2.86806,-1,9.173680000000001
165617,78281251,G,4.63169,-3.11849,-3.2798,0.9794579999999999,4.52571,0.21476599999999998,-2.3309900000000003,1,G,4.75812,3.3847300000000002,3.30269,-0.5141939999999999,4.729080000000001,-0.108517,0.7731319999999999,-1,9.37447
165617,79107618,G,10.2339,2.71298,2.97859,9.406839999999999,4.028919999999999,1.58408,0.832031,1,G,8.92154,-3.4849699999999997,-3.4165,7.4676100000000005,4.88031,1.21137,-2.36612,-1,9.0219
165617,79075007,G,9.483830000000001,-3.8065900000000004,-3.2920800000000003,-8.03765,5.0326900000000006,-1.2474399999999999,-2.42855,-1,G,8.12153,3.00445,2.9466099999999997,-6.9454199999999995,4.20823,-1.27541,0.775679,1,9.2029
165617,79210189,G,7.64037,0.516044,-3.94604,-6.52124,3.9796400000000003,-1.26929,-1.44076,-1,G,12.4025,-0.089374,5.88678,-10.9156,5.88746,-1.37639,1.58598,1,9.681289999999999
165617,79900537,G,33.7352,-6.89847,2.7252,-32.9095,7.41725,-2.19557,2.76537,-1,G,12.0141,-7.236669999999999,2.5699799999999997,-9.23865,7.679460000000001,-1.01791,2.80035,1,9.41733
165617,79634285,G,10.6092,-2.97416,4.55031,9.11,5.4360800000000005,1.28851,2.14971,-1,G,3.69458,2.6049700000000002,-2.29585,1.25776,3.44455,0.354738,-0.722079,1,9.58581
165617,79814531,G,8.50324,-2.53146,-4.52416,-6.739260000000001,5.18424,-1.0784200000000002,-2.08094,-1,G,5.08579,0.939765,4.13235,-2.80973,4.23787,-0.622096,1.3471799999999998,1,9.52846
165617,80425510,G,11.0316,-4.21443,0.8573850000000001,-10.1582,4.3007599999999995,-1.59471,2.94089,-1,G,10.8728,4.824,0.0770423,-9.743160000000001,4.82461,-1.45231,0.0159693,1,9.08261
