Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
165617,77174128,G,6.4236699999999995,-3.72535,-1.62265,-4.97405,4.0634,-1.03132,-2.7308,-1,G,11.1781,-7.557010000000001,-2.8136099999999997,-7.74039,8.06379,-0.8527290000000001,-2.78518,1,1.09218
165617,77291183,G,54.99100000000001,35.9381,4.58287,41.3697,36.2291,0.978234,0.12683699999999998,-1,G,10.6262,6.72311,0.653405,8.20224,6.75479,1.02509,0.0968836,1,0.916011
165617,78454970,G,27.7481,11.9744,-9.54095,-23.1415,15.3106,-1.2011100000000001,-0.672775,1,G,26.2022,11.8789,-9.4652,-21.3505,15.1888,-1.1412799999999999,-0.672791,-1,0.9366700000000001
165617,77652973,G,7.91175,-6.815980000000001,-3.5189800000000004,-1.93488,7.670780000000001,-0.24964,-2.665,1,G,6.70225,-5.7876199999999995,-3.2872800000000004,-0.778583,6.65603,-0.116709,-2.62505,-1,1.01489
165617,77877146,G,13.1301,8.79247,-1.88819,-9.56639,8.99293,-0.925753,-0.211538,-1,G,11.99,8.65435,-1.14495,-8.21829,8.18558,-0.8387120000000001,-0.12823800000000002,1,1.06474
165617,78847103,G,16.8591,0.213573,9.70151,13.786,9.70386,1.14994,1.54879,1,G,80.2439,-0.8170470000000001,46.8289,65.1572,46.836000000000006,1.13284,1.5882399999999999,-1,0.958198
165617,79935504,G,11.9426,8.333969999999999,-7.555739999999999,4.00885,11.2492,0.349227,-0.73646,-1,G,19.583,13.8011,-11.6746,7.53101,18.0767,0.405416,-0.7021189999999999,1,0.964066
165617,79051358,G,6.632460000000001,-0.24928000000000003,1.3420299999999998,6.4896199999999995,1.36499,2.26309,1.75445,1,T,4.93516,0.7138770000000001,0.714097,4.82961,1.00973,2.26898,0.785552,-1,1.1142100000000001
165617,81114178,G,21.8,10.111,2.18372,-19.1892,10.3442,-1.3768799999999999,0.212707,1,G,18.6223,9.43245,1.9393200000000002,-15.9388,9.62975,-1.27786,0.202776,-1,1.01596
165617,81222411,G,10.5081,8.6302,2.5712200000000003,5.414619999999999,9.00508,0.5699270000000001,0.28956,1,G,31.0423,26.3409,6.43423,15.1119,27.1153,0.531884,0.23957699999999998,-1,1.01114
165617,83189858,G,4.71542,4.3154900000000005,0.284319,1.87611,4.32484,0.42123,0.0657884,-1,T,5.45066,4.4816199999999995,0.238704,3.09139,4.48797,0.6434810000000001,0.0532126,1,1.00532
165617,84021857,G,20.9563,11.4179,14.3231,-10.1801,18.3172,-0.530528,0.897784,1,G,7.88523,3.8085699999999996,5.45179,-4.23539,6.650360000000001,-0.600179,0.961016,-1,1.06503
165617,86581914,G,14.535,5.75288,-8.11254,-10.5994,9.9453,-0.9271229999999999,-0.953966,-1,G,15.5262,5.18705,-8.9545,-11.5742,10.3484,-0.962707,-1.04576,1,1.02061
165617,87783581,G,6.21468,3.73144,0.590601,-4.93341,3.77789,-1.08202,0.156975,1,T,5.27271,2.91408,1.37923,-4.17087,3.22399,-1.0746,0.44206000000000006,-1,1.01432
165617,88520268,G,8.521930000000001,5.39593,4.69829,-4.62841,7.154719999999999,-0.608626,0.716394,1,G,5.16863,3.26435,2.2621700000000002,-3.30609,3.9715800000000003,-0.757797,0.606008,-1,1.01335
165617,88820240,G,11.0884,2.9897299999999998,1.9061299999999999,-10.5057,3.54567,-1.80667,0.56758,1,G,45.3117,11.3922,9.619819999999999,-42.7881,14.9105,-1.7764,0.701249,-1,1.0306899999999999
165617,88910848,G,75.9298,-14.6064,-33.8535,-66.377,36.8701,-1.35058,-1.97812,1,G,15.8263,-3.27484,-7.4177100000000005,-13.5909,8.10845,-1.2886600000000001,-1.98655,-1,1.1163299999999998
165617,89064559,G,7.45436,-0.647075,7.408110000000001,0.507434,7.3561,0.06816760000000001,1.6581099999999998,1,G,8.885019999999999,-0.653265,8.69145,1.7217099999999999,8.71597,0.196273,1.64582,-1,1.05799
165617,89357126,G,10.5823,9.23625,0.499721,5.13959,9.24976,0.530421,0.054051499999999995,1,G,7.3503,6.47875,1.19612,3.25742,6.588239999999999,0.476224,0.182567,-1,1.10919
165617,91127094,G,8.896189999999999,1.48024,-1.69008,-8.60718,2.24666,-2.05291,-0.8514889999999999,-1,G,12.2316,1.07474,-3.04847,-11.7963,3.23238,-2.00598,-1.23185,1,1.04873
165617,91182907,G,9.356639999999999,5.2241599999999995,7.5385,-1.8478700000000001,9.17174,-0.20013599999999998,0.964786,-1,G,14.1795,7.361960000000001,11.9642,-1.9251900000000002,14.0478,-0.13662,1.01918,1,0.9735010000000001
